,Unnamed: 0,title,authors,language,categories,averageRating,maturityRating,publisher,publishedDate,pageCount,isbn,price,currency,description,thumbnail
657,657,Capitol Threat,['William Bernhardt'],en,['Fiction'],,NOT_MATURE,Ballantine Books,2007-02-27,400.0,9780345498052,7.85,EUR,"When Oklahoma attorney Ben Kincaid came to Washington, D.C., to defend a senator caught in a red-hot sex scandal turned murder case, he never dreamed he’d end up trading the courtroom for the senate chamber. And after his not-so-distinguished client stepped down, Ben found himself appointed to complete the sullied senator’s term. Now, having barely gotten his political sea legs, he must rise to yet another challenge: advising the president’s next Supreme Court nominee during the sometimes thorny confirmation process. Luckily, Judge Thaddeus Roush’s popularity on both sides of the aisle looks to make him a shoo-in. Until he decides to out himself on national television–igniting a Beltway uproar and setting the stage for a bare-knuckle partisan brawl. Forced to scramble for spin control, Ben hastily calls a press conference for the now controversial candidate. But the photo op becomes a tabloid nightmare when, on live TV, a brutally murdered woman is discovered in the judge’s backyard. For the political forces out to torpedo the nomination of a gay Supreme Court Justice, the shocking turn of events is pure gold. With the secret backing of the president and a made-to-order new candidate waiting in the wings, the cagey senate majority leader and his most ruthless allies mount a smear campaign that would put Joe McCarthy to shame. But Team Kincaid isn’t about to let the best man for the job get derailed. While Ben uses his best courtroom strategies to wage a war of words, his crack private eye, Loving, hits the capital streets to fight a much more hands-on battle–with hustlers, hit men, and homicidal hoods–as he digs for dirt in places even Deep Throat would avoid. It’s soon clear that this game is anything but politics as usual. In Capitol Threat, William Bernhardt serves up a resounding one-two punch of political intrigue and legal suspense peppered with a volley of his trademark plot twists, sly wit, and persistent thrills.",http://books.google.com/books/content?id=6gd-Z1VEZc4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
658,658,Outrageous fortune,['Roger Keyes'],en,['Biography & Autobiography'],,NOT_MATURE,David & Charles,1984-10-01,521.0,9780553903805,7.85,EUR,"In this outrageously funny, outrageously inventive debut, one of the most outrageously talented new writers to break onto the sci-fi scene in decades asks the most loaded question of all . . . “Don’t you hate it when this happens?” . . . that’s what the business card asks Jonny X67, dream architect to the rich and jaded. It’s all the thieves who stole his house left behind. And if that weren’t bad enough, a saleswoman named Caroline E61 drops from the sky to sell him a set of encyclopedias and won’t take no for an answer. Can his luck get any worse? In this rip-roaring roller-coaster ride through a brilliantly imagined future of paranoid absurdity, Jonny X will learn the answer soon enough when he falls afoul of a lunatic motorcycle gang nicknamed the Four Horsemen of the Apocalypse, a relentless Belgian assassin, and his own irate girlfriend. Traversing a cityscape whose neighborhoods are organized by musical genres, running into joke-telling elevators and holographic computer viruses, Jonny is about to learn what a nightmare it’s going to be to get his old life back in a reality warping faster than the speed of the imagination. Outrageous Fortune heralds a marvelous new talent sure to be delightfully altering the minds of readers for years to come.",http://books.google.com/books/content?id=1ATlDZ4nN1MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
659,659,Film Noir,"['Alain Silver', 'James Ursini']",en,['Art'],,NOT_MATURE,Taschen,2004,191.0,9780786463664,68.89,EUR,"More than 700 films from the classic period of film noir (1940 to 1959) are presented in this exhaustive reference book--such films as The Accused, Among the Living, The Asphalt Jungle, Baby Face Nelson, Bait, The Beat Generation, Crossfire, Dark Passage, I Walk Alone, The Las Vegas Story, The Naked City, Strangers on a Train, White Heat, and The Window. For each film, the following information is provided: the title, release date, main performers, screenwriter(s), director(s), type of noir, thematic content, a rating based on the five-star system, and a plot synopsis that does not reveal the ending.",http://books.google.com/books/content?id=LnCeCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
660,660,History of an idea,['Allan Michael Hoffman'],en,['Education'],,NOT_MATURE,,1981-11-01,305.0,9780520945074,37.84,EUR,"The complex idea of ""species"" has evolved over time, yet its meaning is far from resolved. This comprehensive work takes a fresh look at an idea central to the field of biology by tracing its history from antiquity to today. John S. Wilkins explores the essentialist view, a staple of logic from Plato and Aristotle through the Middle Ages to fairly recent times, and considers the idea of species in natural history—a concept often connected to reproduction. Tracing ""generative conceptions"" of species back through Darwin to Epicurus, Wilkins provides a new perspective on the relationship between philosophical and biological approaches to this concept. He also reviews the array of current definitions. Species is a benchmark exploration and clarification of a concept fundamental to the past, present, and future of the natural sciences.",http://books.google.com/books/content?id=iJGj5MughUgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
661,661,Assignment to catastrophe,['Sir Edward Louis Spears (bart.)'],en,['History'],,NOT_MATURE,,1954,,UOM:39015058470009,-1.0,Not for sale,N/A,http://books.google.com/books/content?id=1yshAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
662,662,Assignment to catastrophe,['Sir Edward Spears'],en,['History'],,NOT_MATURE,,1954,638.0,UOM:39015058470009,-1.0,Not for sale,N/A,http://books.google.com/books/content?id=1yshAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
663,663,Destiny,,en,['African American periodicals'],,NOT_MATURE,,1995,,1783297441,-1.0,Not for sale,"Covering everything from the sketches of the Guardians' armour to cities on distant planets, this exploration of the art behind the year's biggest new gaming franchise, Destiny, details the incredible artistic development of each class, vehicle and planet. With hundreds of stunning sketches, character illustrations, pieces of concept art, and environments, 'The Art of Destiny' will explore the game's sweeping world, grand scope, and vibrant visuals.",http://books.google.com/books/content?id=lel9rgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
664,664,Henry Wilson and the Coming of the Civil War,['John L. Myers'],en,['Biography & Autobiography'],,NOT_MATURE,University Press of Amer,2005-01-01,565.0,9780761847434,51.89,EUR,"Already a leader of the Republican party when the Civil War began, Henry Wilson had distinguished himself as the most important Congressional figure on military and antislavery and pro-black legislation during the war.",http://books.google.com/books/content?id=NewlAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
665,665,The Hotline,,en,['Political campaigns'],,NOT_MATURE,,1995,,0819553042,0.0,Free,"A reconfigured comedy in the trickster tradition features the adventures of ""Almost"" Browne as he takes American popular culture to task for its misrepresentation of Native American reality",http://books.google.com/books/content?id=30VMNLim_I0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
666,666,Bulletin,,en,['Geology'],,NOT_MATURE,,1937,,0,-1.0,Not for sale,"The Bulletin of the Atomic Scientists is the premier public resource on scientific and technological developments that impact global security. Founded by Manhattan Project Scientists, the Bulletin's iconic ""Doomsday Clock"" stimulates solutions for a safer world.",http://books.google.com/books/content?id=RwwAAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
667,667,The University Geological Survey of Kansas,['Kansas Geological Survey'],en,['Coal'],,NOT_MATURE,,1898,347.0,1528405501,0.0,Free,"Excerpt from The University Geological Survey of Kansas, Vol. 4: Conducted Under Authority of the Board of Regents of the University of Kansas; Paleontology; Part I., Upper Cretaceous The science of Fossils, or Paleontology, is that upon which the geological history of the earth mainly rests. Without it, geology would be but a fragmentary science, a science of the structure of the earth only. By the aid of fossils, the succes sion of rocks, their distribution and relations are determined. They are the key which unlocks the most difficult problems of stratification. Upon them the seeker after the economic sub stances of the earth must mainly depend. Until the paleon tologist has deciphered the records, the geologist can only grope blindly. The study of fossils, then, needs no apology from the economist. As a pure science paleontology is inextricably united with the science of biology, the science of living things; as an applied science, it is equally intimately related to the structure and history of the earth. In the tracing of the rocks' strata, physical characters are often deceptive and unreliable; paleontological characters are decisive and incontrovertible. Kansas has long been a famous region for the paleontologist. Perhaps no equal area in the United States presents such varied and remarkable fossil records as does Kansas. The fame of her fossils is world-wide. The pages she has added to the geo logical history of the earth are already classic. But, while the state has furnished so much of interest and of value to the sciences of geology and paleontology, the published accounts, what there are of them, have been accessible only to the specialist in scattered and abstruse papers. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",http://books.google.com/books/content?id=T9GpswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
