,Unnamed: 0,title,authors,language,categories,averageRating,maturityRating,publisher,publishedDate,pageCount,isbn,price,currency,description,thumbnail
191,191,الآراء والمعتقدات,['غوستاف لوبون'],ar,,,NOT_MATURE,دار المحرر الأدبي,,232.0,9789777192378,-1,N/A,N/A,http://books.google.com/books/content?id=qe2kDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
192,192,دع القلق وابدأ الحياة,['ديل كارنيجي'],ar,['Psychology'],1.0,NOT_MATURE,ktab INC.,2019-03-03,315.0,0,-1,N/A,"""دع القلق, وابـدأ الحياة"".. يا له من عنوان مثير لكتاب فريد في بابه، يتكون من فعلي أمر: ""دع، و ابدأ""، الكاتب لا يوجه أمرا للقارىء، بل يبصره بطريقه، ويضيىء له ما ينير مساراته، بأن يجعل من القلق نقيضا للحياة، فلن تبدأ حياتك إلا بأن تدع القلق, وتهجره تماما ، و يمكن التدليل على أهمية هذا الكتاب بذكر المعلومات الآتية عنه : - صدرت الطبعة الأولى للكتاب في الولايات المتحدة الأمريكية عام 1948م. - تمت ترجمته إلى 57 لغة من لغات العالم الحية، وتعددت طبعاته بكل اللغات. - تم تقدير عدد النسخ المباعة منه بكل اللغات التي ترجم إليها بنحو ثلاثين مليون نسخة. - في استطلاع أجرته مجلة تايم الأمريكية عام 2011م، عن أكثر الكتب تأثيرا في العالم جاء كتاب ""دع القلق, وابـدأ الحياة"" في المرتبة التاسعة عشر ، وهي مرتبة متقدمة جدا خصوصا أن الاستطلاع أجري بعد مرور 63 عاما على صدور أولى طبعات الكتاب. تلك الأهمية هي التي دفعت لإعادة طبع الكتاب, وجعله في متناول يدي القارئ العربي، فهو يعد واحدًا من أهم الكتب الصادرة في مجال تنمية الذات، كما يعد أيضًا المرجع الأساسي عن القلق.",http://books.google.com/books/content?id=OxzdDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
193,193,كيف أصبحوا عظماء,['سعد سعود الكريباني'],ar,['Self-Help'],,NOT_MATURE,العبيكان للنشر,2015-05-03,212.0,9786035037181,-1,N/A,تعلّم خطوات النجاح ال 3 التي يتقنها العظماء : لقد أتقن تاكيو أوساهيرا الخطوة الاولى فنقل قوّة أوروبا إلى بلده اليابان، وأتقن بقي بن مخلد الاندلسي الخطوة الثانية فأستطاع أن يسافر ماشيًا على قدميه من أسبانيا إلى العراق، وأتقن توماس أديسون الخطوة الثالثة فأضاء العالم بمصباحه. من خلال البحث المستمر في مشكلة الطلبة الموهوبين غير المنجزين ومن خلال الاطلاع على أكثر من 500 كتاب في النجاح والتوفق والموهبة، شملت سيرة مئات الناجحين والعلماء والعظماء، لخصت لك في هذا الكتاب عوامل النجاح في ثلاثة جمل : ثلاثة خطوات، فإن أتقنتها فأنت إن شاء الله في ركب هؤلاء العظماء العبيكان 2015,http://books.google.com/books/content?id=RlghDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
194,194,١٠١ طريقة بسيطة لتكون ناجحًا مع نفسك,['Donna Watson'],ar,['Self-Help'],,NOT_MATURE,العبيكان للنشر,2014-09-15,136.0,0,-1,N/A,N/A,http://books.google.com/books/content?id=y2hwQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
195,195,الثقة بالنفس وتطوير الذات,['أسامة شاهين'],ar,['Psychology'],,NOT_MATURE,Al Manhal,2018-01-01,64.0,9789774932953,-1,N/A,الثقة بالنفس هي شعور الإنسان بالفخر والاعتزاز بنفسه ، وبكل ما فيه من سلبيات وإيجابيات ، فغالبًا ما يعترف الشخص الواثق بنفسه بأنه غير كامل لأنه يدرك حقيقة أنه لا يوجد أحدٌ كامل ، فالإنسان لا يستطيع تحقيق طموحه وهدفه وبناء مخططاته بدون ثقته بنفسه ، كما يستطيع أن ينمِّي ويطوِّر هذه الثقة عن طريق زرع اليقين في ذاته ، وأنه قادر على الحياة مهما كانت العراقيل والإخفاقات ، لأن ثقة الإنسان بنفسه ينتج عنها ثقة الآخرين به. كلُّنا - حتى أشد الناس ثقةً في نفسه - نتعرض لمواقف قد تجعلنا نشعر بالعصبية أو الضيق أو المواقف المحرجة التي تؤدي الى انعدام الثقة ، لكن الواثقون من أنفسهم يعرفون كيف يتعاملون مع هذه المواقف ، وكيف يستخدمون هذه الطاقة السلبية لصالحهم. الهالة التي تضفيها عليك الثقة بالنفس قد تجذب إليك الانتباه وتفتح لك أبوابًا لفرص جديدة جيدة...,http://books.google.com/books/content?id=OcxEDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
196,196,فن وأسرار اتخاذ القرار,['د. إبراهيم الفقي'],ar,['Self-Help'],,NOT_MATURE,Sama For Publishing & Distributiom,2017-01-01,88.0,9789776451148,-1,N/A,N/A,http://books.google.com/books/content?id=klTwDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
197,197,دراسات سيكلوجية,['سلامة موسى/-/-'],ar,['Literary Collections'],,NOT_MATURE,ktab INC.,2012-01-01,101.0,0,-1,N/A,يقدم سلامة موسى في هذا الكتاب مجموعة من المقالات التي تناقش الأبعاد النفسية وتأثيرها في الوظيفة الاجتماعية للفرد، كما يركز بشكل خاص علي نظرية فرويد في التحليل النفسي والمتعلقة بمركزية دور اللاوعي في السلوك الإنساني، وكيف أن الأحلام تشكل تعبيرًا عن اللاوعي المكبوت في عقل الإنسان، كما يحدثنا الكاتب عن عقدة أوديب وغيرها من الأمور المرتبطة بالتحليل النفسي الفرويدي، ولا يفوت القارئ أن هذه المقالات كتبت في أوج عهد الحداثة الغربية أو ما يطلقون عليه الآن في الدراسات المعرفية «المركزية الغربية»، وأن كاتبنا قد تأثر بهذه المركزية، بمعنى أنه سلم بصحة فروض الأفكار والنظريات الفرويدية، وملائمتها للتطبيق علي الواقع الاجتماعي المصري، لذلك جاءت جهوده النقدية منصبة على البعد التطبيقي أكثر منها علي البعد النظري، حيث توجه مباشرة إلي تطبيق الفكر علي الواقع الاجتماعي والنفسي دون إعمال النقد النظري أولًا في طبيعة هذا الفكر الذي يستخدمه في عملية النقد الاجتماعي والنفسي.,http://books.google.com/books/content?id=vCb4DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
198,198,أيقظ قواك الخفية (كيف تتحكم فوراً بمستقبلك الذهني والعاطفي والجسماني والمالي),['أنتوني روبنز'],ar,,,NOT_MATURE,,2002,559.0,0,-1,N/A,N/A,http://books.google.com/books/content?id=c_F5QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
199,199,قوة التحكم في الذات,"['د. إبراهيم الفقي', 'ابراهيم الفقى']",ar,['Self-Help'],1.0,NOT_MATURE,Sama For Publishing & Distributiom,2017-01-01,128.0,9789776451087,-1,N/A,يتناول الكتاب الطرق الأكثر تأثيراً فى قوة تحكمك فى ذاتك وفي اعتقادك وطريقة نظرك للأحداث وكيفية التحكم في عواطفك وسلوكك,http://books.google.com/books/content?id=BzLwDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
200,200,Advances in Electronics and Electron Physics,,en,['Computers'],,NOT_MATURE,Academic Press,1988-04-15,368.0,0080577253,-1,N/A,Advances in Electronics and Electron Physics,http://books.google.com/books/content?id=fLcnWm8UVpIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
201,201,Advances in Chemical Physics,"['Ilya Prigogine', 'Stuart A. Rice']",en,['Science'],,NOT_MATURE,John Wiley & Sons,2009-09-08,586.0,9780470143094,-1,N/A,"The Advances in Chemical Physics series provides the chemical physics and physical chemistry fields with a forum for critical, authoritative evaluations of advances in every area of the discipline. Filled with cutting-edge research reported in a cohesive manner not found elsewhere in the literature, each volume of the Advances in Chemical Physics series serves as the perfect supplement to any advanced graduate class devoted to the study of chemical physics.",http://books.google.com/books/content?id=ZhHQOLX5rwsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
202,202,Advances in Imaging and Electron Physics,['Peter W. Hawkes'],en,['Technology & Engineering'],,NOT_MATURE,Elsevier,2011-07-29,352.0,0080569129,-1,N/A,"Advances in Imaging and Electron Physics merges two long-running serials-Advances in Electronics and Electron Physics and Advances in Optical and Electron Microscopy. This series features extended articles on the physics of electron devices (especially semiconductor devices), particle optics at high and low energies, microlithography, image science and digital image processing, electromagnetic wave propagation, electron microscopy, and the computing methods used in all these domains. Publication of this 150th volume is an event to be celebrated and, to mark the occasion, the editor has brought together leaders of some of the main themes of past and hopefully of future volumes: electron microscopy, since Ladislaus Marton was one of the pioneers; mathematical morphology, which has often appeared in this series and also fills a supplement, so often cited that it usually appears just as “Academic Press, 1994 (H.J.A.M. Heijmans, Morphological Image Operators, Supplement 25, 1994) with no mention of the Advances; ptychography, a highly original approach to the phase problem, the latter also the subject of a much cited Supplement (W.O. Saxton, ‘Computer Techniques for Image Processing in Electron Microscopy’, Supplement 10, 1978); and wavelets, which have become a subject in their own right, not just a tool in image processing. * Updated with contributions from leading international scholars and industry experts * Discusses hot topic areas and presents current and future research trends * Invaluable reference and guide for physicists, engineers and mathematicians",http://books.google.com/books/content?id=if_YuGVddDUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
